filename,latitude,longitude
2002-031-0047.ctd,49.78667,-124.5388
2002-031-0048.ctd,49.727,-124.6812
2002-031-0049.ctd,49.70683,-124.724
2002-031-0050.ctd,49.67833,-124.7892
2002-031-0051.ctd,49.59217,-124.64
2002-031-0052.ctd,49.6545,-124.5487
2002-031-0053.ctd,49.57267,-124.4025
2002-031-0054.ctd,49.50967,-124.4625
2002-031-0055.ctd,49.45683,-124.5133
2002-031-0056.ctd,49.444,-124.3382
2002-031-0057.ctd,49.40983,-124.3662
2002-031-0058.ctd,49.33967,-124.2038
2002-031-0059.ctd,49.40283,-124.1535
2002-031-0060.ctd,49.46,-124.124
2002-031-0061.ctd,49.504,-124.1
2002-031-0062.ctd,49.67,-124.2723
2002-031-0063.ctd,49.40183,-123.755
2002-031-0064.ctd,49.318,-123.8008
2002-031-0065.ctd,49.23783,-123.8468
2002-031-0066.ctd,49.14367,-123.6133
2002-031-0067.ctd,49.16417,-123.5493
2002-031-0068.ctd,49.2,-123.4393
2002-031-0069.ctd,49.22617,-123.3448
2002-031-0070.ctd,49.05617,-123.373
2002-031-0071.ctd,49.02934,-123.4367
2002-031-0072.ctd,49.0025,-123.5035
2002-031-0073.ctd,48.856,-123.1797
2002-031-0074.ctd,48.89717,-123.1395
2002-031-0075.ctd,48.94517,-123.0993
2002-031-0076.ctd,48.96183,-122.9345
2002-031-0077.ctd,48.91583,-122.9925
2002-031-0078.ctd,48.8605,-123.0527
2002-031-0079.ctd,48.821,-123.1042
2002-031-0080.ctd,48.77267,-123.027
2002-031-0081.ctd,48.73383,-123.1357
2002-031-0082.ctd,48.716,-123.2373
2002-031-0083.ctd,48.631,-123.242
2002-031-0084.ctd,48.56617,-123.2127
2002-031-0085.ctd,48.48683,-123.1523
2002-031-0086.ctd,48.38017,-123.0418
2002-031-0087.ctd,48.24217,-122.976
2002-031-0088.ctd,48.21317,-123.0978
2002-031-0089.ctd,48.26467,-123.1643
2002-031-0090.ctd,48.3215,-123.2357
2002-031-0091.ctd,48.38,-123.302
2002-031-0092.ctd,48.33433,-123.3002
2002-031-0093.ctd,48.23383,-123.3012
2002-031-0094.ctd,48.18317,-123.3172
2002-031-0095.ctd,48.20317,-123.7158
2002-031-0096.ctd,48.26117,-123.7192
2002-031-0097.ctd,48.32033,-123.7197
2002-031-0098.ctd,48.36967,-123.9902
2002-031-0099.ctd,48.31033,-124.0665
2002-031-0100.ctd,48.25,-124.1112
2002-031-0101.ctd,48.41917,-124.5948
2002-031-0102.ctd,48.46917,-124.548
2002-031-0103.ctd,48.52283,-124.5013
2002-031-0104.ctd,48.549,-124.714
2002-031-0105.ctd,48.50083,-124.7352
2002-031-0106.ctd,48.42367,-124.7533
2002-031-0107.ctd,48.4435,-122.7385
2002-031-0108.ctd,48.55317,-122.7497
2002-031-0109.ctd,48.64817,-122.7218
2002-031-0110.ctd,48.778,-122.8597
2002-032-0003.ctd,50.57867,-129.6917
2002-032-0007.ctd,50.85817,-129.8648
2002-032-0012.ctd,50.6975,-129.4633
2002-032-0014.ctd,50.75962,-129.3332
2002-032-0019.ctd,50.81965,-129.2168
2002-032-0020.ctd,50.933,-128.9995
2002-032-0024.ctd,50.99883,-128.8683
2002-032-0025.ctd,51.07467,-128.7362
2002-032-0029.ctd,51.14133,-128.6
2002-032-0031.ctd,51.20817,-128.466
2002-032-0035.ctd,51.2755,-128.3327
2002-032-0039.ctd,50.661,-129.0317
2002-032-0044.ctd,50.71583,-128.6642
2002-032-0047.ctd,50.0825,-127.883
2002-032-0049.ctd,50.06633,-127.9033
2002-032-0052.ctd,50.05217,-127.921
2002-032-0053.ctd,50.02267,-127.968
2002-032-0054.ctd,50.00017,-127.9995
2002-032-0056.ctd,49.93783,-128.0918
2002-032-0058.ctd,49.875,-128.1848
2002-032-0061.ctd,49.81033,-128.2807
2002-032-0062.ctd,48.25,-126.668
2002-032-0065.ctd,48.00817,-126.2838
2002-032-0067.ctd,48.07267,-126.1407
2002-032-0069.ctd,48.141,-126.0
2002-032-0072.ctd,48.17683,-125.9343
2002-032-0074.ctd,48.21483,-125.8645
2002-032-0075.ctd,48.25283,-125.7952
2002-032-0077.ctd,48.3095,-125.6882
2002-032-0079.ctd,48.36767,-125.5805
2002-032-0081.ctd,48.42067,-125.4773
2002-032-0083.ctd,48.39133,-125.3463
2002-032-0086.ctd,48.39083,-125.3463
2002-032-0088.ctd,48.53433,-125.5918
2002-032-0089.ctd,48.57533,-125.5005
2002-032-0091.ctd,48.4775,-125.368
2002-032-0092.ctd,48.42333,-125.1307
2002-032-0095.ctd,48.48267,-125.2563
2002-032-0096.ctd,48.53633,-125.258
2002-032-0097.ctd,48.56583,-125.199
2002-032-0098.ctd,48.52817,-125.0628
2002-032-0100.ctd,48.59417,-125.1462
2002-032-0101.ctd,48.62183,-125.0937
2002-032-0102.ctd,48.64983,-125.0418
2002-032-0103.ctd,48.67333,-124.9903
2002-032-0104.ctd,48.83967,-125.463
2002-032-0105.ctd,48.81167,-125.5153
2002-032-0107.ctd,48.85133,-125.6523
2002-032-0109.ctd,48.78233,-125.5708
2002-032-0110.ctd,48.72383,-125.6783
2002-032-0111.ctd,48.6645,-125.7887
2002-032-0114.ctd,48.608,-125.8997
2002-032-0115.ctd,48.5485,-126.0063
2002-032-0116.ctd,48.48967,-126.1172
2002-032-0119.ctd,48.37717,-126.0618
2002-034-0001.ctd,49.083,-125.1718
2002-034-0002.ctd,49.07117,-125.1573
2002-034-0003.ctd,49.04967,-125.1442
2002-034-0004.ctd,49.0425,-125.1517
2002-034-0005.ctd,49.02967,-125.1528
2002-034-0006.ctd,49.021,-125.1562
2002-034-0007.ctd,49.01083,-125.1695
2002-034-0008.ctd,49.002,-125.1798
2002-034-0009.ctd,48.9975,-125.186
2002-034-0010.ctd,48.985,-125.1852
2002-034-0011.ctd,48.9665,-125.174
2002-034-0012.ctd,48.9415,-125.1782
2002-034-0014.ctd,49.342,-126.5833
2002-034-0015.ctd,49.31116,-126.6345
2002-034-0017.ctd,49.2495,-126.7267
2002-034-0018.ctd,49.1875,-126.8235
2002-034-0020.ctd,49.12267,-126.9215
2002-034-0021.ctd,49.059,-127.0178
2002-034-0022.ctd,48.99233,-127.1188
2002-034-0024.ctd,48.92167,-127.2207
2002-034-0025.ctd,48.31533,-126.4448
2002-034-0026.ctd,48.3725,-126.3365
2002-034-0027.ctd,48.432,-126.2297
2002-034-0029.ctd,48.52934,-126.1842
2002-034-0030.ctd,48.45417,-124.2495
2002-034-0031.ctd,48.421,-124.2512
2002-034-0032.ctd,48.38783,-124.2517
2002-034-0033.ctd,48.35483,-124.2533
2002-034-0034.ctd,48.32017,-124.2502
2002-034-0035.ctd,48.29383,-124.2493
2002-034-0036.ctd,48.27333,-124.2497
2002-034-0037.ctd,48.19717,-123.9998
2002-034-0038.ctd,48.26383,-123.9993
2002-034-0039.ctd,48.29567,-123.9998
2002-034-0040.ctd,48.329,-124.0008
2002-034-0041.ctd,48.364,-124.0
2002-035-0006.ctd,49.2845,-126.6685
2002-035-0009.ctd,49.25117,-126.74
2002-035-0015.ctd,49.16883,-126.8978
2002-035-0017.ctd,49.1335,-126.983
2002-035-0020.ctd,49.0345,-127.168
2002-035-0023.ctd,48.89783,-127.4287
2002-035-0026.ctd,48.764,-127.6845
2002-035-0029.ctd,48.65383,-127.9763
2002-035-0032.ctd,50.07717,-128.0388
2002-035-0035.ctd,50.19733,-128.0265
2002-035-0038.ctd,50.3035,-128.0812
2002-035-0041.ctd,50.39333,-128.1267
2002-035-0044.ctd,50.46883,-128.2192
2002-035-0047.ctd,50.54716,-128.336
2002-035-0050.ctd,50.63233,-128.4202
2002-035-0053.ctd,50.82583,-129.2135
2002-035-0056.ctd,50.7005,-129.4875
2002-035-0059.ctd,50.61983,-129.654
2002-035-0062.ctd,50.54067,-129.828
2002-035-0065.ctd,50.46217,-129.9882
2002-035-0073.ctd,50.30133,-130.3712
2002-035-0074.ctd,50.93483,-129.0002
2002-035-0077.ctd,51.0125,-128.8597
2002-035-0080.ctd,51.0745,-128.7303
2002-035-0083.ctd,51.1415,-128.5947
2002-035-0086.ctd,51.20817,-128.465
2002-035-0089.ctd,51.27583,-128.3357
2002-035-0095.ctd,52.997,-130.4665
2002-035-0098.ctd,53.22117,-130.726
2002-035-0101.ctd,54.79016,-133.0172
2002-035-0104.ctd,54.77483,-133.1858
2002-035-0107.ctd,54.763,-133.3172
2002-035-0110.ctd,54.75167,-133.4403
2002-035-0113.ctd,54.73867,-133.5762
2002-035-0116.ctd,54.72417,-133.6993
2002-035-0119.ctd,54.71517,-133.841
2002-035-0122.ctd,54.583,-135.1723
2002-035-0125.ctd,54.611,-134.9017
2002-035-0128.ctd,54.63733,-134.633
2002-035-0131.ctd,54.66784,-134.3637
2002-035-0134.ctd,54.69017,-134.0995
2002-035-0137.ctd,54.70284,-133.9728
2002-035-0140.ctd,54.86733,-132.5818
2002-035-0143.ctd,54.77683,-132.5608
2002-035-0146.ctd,54.68267,-132.3573
2002-035-0149.ctd,54.68083,-131.979
2002-035-0152.ctd,54.75533,-131.9085
2002-035-0155.ctd,54.83817,-131.916
2002-035-0158.ctd,54.92417,-131.9228
2002-035-0161.ctd,54.17517,-132.6757
2002-035-0164.ctd,54.15067,-132.4163
2002-035-0167.ctd,54.13733,-132.1935
2002-035-0170.ctd,54.162,-131.9412
2002-035-0173.ctd,52.5925,-131.0032
2002-035-0176.ctd,52.53633,-130.742
2002-035-0179.ctd,52.4825,-130.4812
2002-035-0182.ctd,52.43233,-130.203
2002-035-0185.ctd,52.37833,-129.9692
2002-036-0001.ctd,50.6005,-126.7272
2002-036-0002.ctd,50.6385,-126.5843
2002-036-0003.ctd,50.63483,-126.4222
2002-036-0004.ctd,50.65434,-126.1833
2002-036-0005.ctd,50.72717,-126.1807
2002-036-0006.ctd,50.7835,-126.6117
2002-036-0007.ctd,50.813,-126.5242
2002-036-0008.ctd,50.8465,-126.94
2002-036-0009.ctd,50.89083,-126.7622
2002-036-0010.ctd,50.86133,-126.6195
2002-036-0011.ctd,50.93667,-126.4823
2002-036-0012.ctd,50.91567,-126.245
2002-036-0013.ctd,50.6575,-126.661
2002-036-0014.ctd,50.667,-126.7728
2002-036-0015.ctd,50.7145,-126.9267
2002-036-0016.ctd,50.708,-127.0878
2002-036-0017.ctd,50.72917,-127.2503
2002-036-0018.ctd,50.77617,-127.0385
2002-036-0019.ctd,50.67067,-126.4838
2002-036-0020.ctd,50.60534,-126.3572
2002-036-0021.ctd,50.57033,-126.4892
2002-036-0022.ctd,50.54984,-126.767
2002-036-0023.ctd,50.18983,-123.9513
2002-036-0024.ctd,50.14333,-123.8413
2002-036-0025.ctd,50.08817,-123.7785
2002-036-0026.ctd,50.042,-123.854
2002-036-0027.ctd,49.985,-123.9883
2002-036-0028.ctd,49.90467,-123.925
2002-036-0029.ctd,49.825,-123.9033
2002-036-0030.ctd,49.80983,-124.0417
2002-036-0031.ctd,49.7715,-124.155
2002-037-0001.ctd,48.50355,-124.6513
2002-037-0002.ctd,48.54403,-124.6351
2002-037-0003.ctd,48.54348,-124.6113
2002-037-0004.ctd,48.52839,-124.6101
2002-037-0005.ctd,48.51668,-124.6019
2002-037-0006.ctd,48.51417,-124.6172
2002-037-0007.ctd,48.53072,-124.6421
2002-037-0008.ctd,48.5436,-124.6654
2002-037-0013.ctd,48.51548,-124.5873
2002-037-0014.ctd,48.50538,-124.6307
2002-037-0015.ctd,48.55532,-124.649
2002-037-0016.ctd,48.54958,-124.6481
2002-037-0017.ctd,48.53388,-124.5973
2002-037-0018.ctd,48.51778,-124.5739
2002-037-0020.ctd,48.5152,-124.5152
2002-037-0021.ctd,48.50702,-124.5342
2002-037-0022.ctd,48.49463,-124.5479
2002-037-0023.ctd,48.51548,-124.4406
2002-037-0024.ctd,48.5022,-124.4485
2002-037-0025.ctd,48.53887,-124.6088
2002-037-0026.ctd,48.53842,-124.6333
2002-037-0027.ctd,48.53373,-124.6633
2002-037-0028.ctd,48.5203,-124.6621
2002-037-0029.ctd,48.53448,-124.6315
2002-037-0030.ctd,48.54445,-124.5989
2002-038-0004.ctd,48.86883,-125.1275
2002-038-0007.ctd,48.90633,-125.0482
2002-038-0010.ctd,48.96533,-125.098
2002-038-0013.ctd,48.93683,-125.188
2002-038-0016.ctd,48.87183,-125.2423
2002-038-0019.ctd,48.7965,-125.2567
2002-038-0022.ctd,49.3535,-126.5252
2002-038-0028.ctd,49.279,-126.6783
2002-038-0031.ctd,49.24367,-126.7528
2002-038-0034.ctd,49.20467,-126.8185
2002-038-0037.ctd,49.17167,-126.9048
2002-038-0040.ctd,48.48817,-128.2065
2002-038-0043.ctd,48.62517,-127.9485
2002-038-0046.ctd,48.75767,-127.692
2002-038-0049.ctd,48.89583,-127.4253
2002-038-0052.ctd,49.03983,-127.1762
2002-038-0055.ctd,49.133,-126.9838
2002-038-0058.ctd,49.89283,-126.7843
2002-038-0061.ctd,49.8745,-126.8228
2002-038-0064.ctd,49.90483,-126.9308
2002-038-0067.ctd,49.85683,-126.911
2002-038-0070.ctd,49.783,-127.069
2002-038-0073.ctd,49.75917,-127.1845
2002-038-0076.ctd,49.72883,-127.2825
2002-038-0079.ctd,49.69717,-127.4133
2002-038-0082.ctd,50.10317,-127.1208
2002-038-0085.ctd,50.09533,-127.2455
2002-038-0088.ctd,50.01983,-127.1642
2002-038-0091.ctd,49.99717,-127.216
2002-038-0094.ctd,49.96633,-127.274
2002-038-0097.ctd,49.9305,-127.3308
2002-038-0100.ctd,49.91483,-127.4652
2002-038-0103.ctd,49.90267,-127.6405
2002-038-0106.ctd,50.53,-127.6482
2002-038-0109.ctd,50.499,-127.704
2002-038-0112.ctd,50.4855,-127.7795
2002-038-0115.ctd,50.46983,-127.8745
2002-038-0118.ctd,50.44983,-127.9872
2002-038-0121.ctd,50.38683,-128.0727
2002-038-0124.ctd,50.38967,-128.2357
2002-038-0127.ctd,50.3095,-130.3332
2002-038-0130.ctd,50.37917,-130.159
2002-038-0133.ctd,50.45933,-129.9923
2002-038-0136.ctd,50.5375,-129.8202
2002-038-0139.ctd,50.622,-129.652
2002-038-0142.ctd,50.69983,-129.4837
2002-038-0145.ctd,50.81667,-129.2195
2002-038-0148.ctd,50.9315,-128.998
2002-038-0151.ctd,51.00017,-128.8688
2002-038-0154.ctd,51.07383,-128.7308
2002-038-0157.ctd,51.14217,-128.5995
2002-038-0160.ctd,51.20883,-128.4655
2002-038-0163.ctd,51.27533,-128.3313
2002-038-0166.ctd,52.20567,-129.1757
2002-038-0169.ctd,52.25883,-129.4343
2002-038-0172.ctd,52.31467,-129.6988
2002-038-0175.ctd,52.37167,-129.9628
2002-038-0178.ctd,52.42817,-130.216
2002-038-0181.ctd,52.482,-130.4807
2002-038-0183.ctd,54.1815,-131.7515
2002-038-0186.ctd,54.16017,-131.9583
2002-038-0188.ctd,54.189,-132.6515
2002-038-0191.ctd,54.16083,-132.4143
2002-038-0194.ctd,54.15383,-132.187
2002-038-0197.ctd,54.15767,-131.9878
2002-038-0199.ctd,54.58333,-135.1727
2002-038-0202.ctd,54.61067,-134.903
2002-038-0205.ctd,54.63967,-134.6357
2002-038-0208.ctd,54.66717,-134.3632
2002-038-0211.ctd,54.69083,-134.0983
2002-038-0214.ctd,54.70284,-133.9657
2002-038-0217.ctd,54.71684,-133.8345
2002-038-0221.ctd,54.78733,-133.0537
2002-038-0224.ctd,54.77617,-133.1862
2002-038-0227.ctd,54.76583,-133.317
2002-038-0229.ctd,54.74983,-133.4443
2002-038-0232.ctd,54.73833,-133.5725
2002-038-0233.ctd,56.17916,-134.7407
2002-038-0236.ctd,56.28883,-134.955
2002-038-0239.ctd,56.40267,-135.0312
2002-038-0242.ctd,56.54533,-135.1395
2002-038-0245.ctd,56.63783,-135.559
2002-038-0248.ctd,56.84667,-135.7065
2002-038-0251.ctd,56.97617,-135.9883
2002-038-0254.ctd,57.16784,-136.0348
2002-038-0257.ctd,57.34233,-136.0685
2002-038-0260.ctd,57.45133,-136.1975
2002-038-0264.ctd,57.637,-136.458
2002-038-0266.ctd,58.24517,-136.1588
2002-038-0269.ctd,58.31433,-135.7898
2002-038-0272.ctd,58.3025,-135.573
2002-038-0275.ctd,58.25417,-135.3497
2002-038-0278.ctd,58.14466,-135.2157
2002-038-0282.ctd,58.02167,-134.9102
2002-038-0284.ctd,57.79867,-134.9058
2002-038-0287.ctd,57.5705,-134.7955
2002-038-0290.ctd,57.30983,-134.7648
2002-038-0293.ctd,57.09483,-134.7442
2002-038-0296.ctd,56.86583,-134.5572
2002-038-0299.ctd,57.38066,-133.5712
2002-038-0302.ctd,57.55517,-133.6295
2002-038-0305.ctd,57.70833,-133.696
2002-038-0308.ctd,56.84733,-134.4588
2002-038-0311.ctd,56.71533,-134.4283
2002-038-0314.ctd,56.59117,-134.3717
2002-038-0317.ctd,56.46867,-134.321
2002-038-0320.ctd,56.33083,-134.3603
2002-038-0323.ctd,56.1405,-134.3357
2002-038-0326.ctd,55.98783,-133.9735
2002-038-0329.ctd,56.09433,-133.8177
2002-038-0332.ctd,56.21217,-133.7798
2002-038-0335.ctd,56.33467,-133.802
2002-038-0338.ctd,56.41017,-133.6912
2002-038-0341.ctd,56.371,-133.4953
2002-038-0345.ctd,56.37583,-133.4513
2002-038-0346.ctd,55.5785,-132.2473
2002-038-0349.ctd,55.47567,-132.115
2002-038-0352.ctd,55.41867,-132.0587
2002-038-0355.ctd,50.79933,-127.0322
2002-038-0357.ctd,50.76083,-126.921
2002-038-0359.ctd,50.75566,-126.8272
2002-039-0002.ctd,51.12883,-127.5718
2002-039-0003.ctd,51.1315,-127.5082
2002-039-0004.ctd,51.1195,-127.1462
2002-039-0008.ctd,51.1695,-127.0982
2002-039-0009.ctd,51.17017,-127.041
2002-039-0010.ctd,51.1665,-126.9467
2002-039-0012.ctd,51.10966,-127.0367
2002-039-0013.ctd,51.105,-126.9302
2002-039-0014.ctd,51.12983,-127.2547
2002-039-0015.ctd,51.13083,-127.3702
2002-039-0016.ctd,51.07133,-126.8732
2002-039-0021.ctd,51.0625,-126.742
2002-039-0022.ctd,51.0375,-126.7172
2002-039-0023.ctd,51.00917,-126.7042
2002-039-0024.ctd,50.99833,-126.7277
2002-039-0026.ctd,51.09983,-126.7498
2002-039-0027.ctd,51.13583,-126.6917
2002-039-0028.ctd,51.1835,-126.6583
2002-039-0029.ctd,51.13,-127.4208
2002-039-0030.ctd,51.19767,-127.3518
2002-039-0033.ctd,51.194,-127.2732
2002-039-0035.ctd,51.193,-127.4115
2002-039-0038.ctd,51.16583,-127.4193
2002-039-0040.ctd,51.14734,-127.4128
2002-039-0042.ctd,51.07167,-127.012
2002-039-0043.ctd,51.05217,-127.1338
2002-039-0044.ctd,51.04716,-127.2577
2002-039-0045.ctd,51.03783,-127.333
2002-039-0046.ctd,51.05817,-127.3913
2002-039-0047.ctd,51.075,-127.4415
2002-039-0048.ctd,51.09083,-127.4302
2002-039-0049.ctd,51.08883,-127.348
2002-039-0051.ctd,51.08733,-127.2295
2002-039-0054.ctd,51.09233,-127.478
2002-039-0055.ctd,51.09167,-127.5245
2002-039-0056.ctd,50.71467,-126.9268
2002-039-0057.ctd,50.667,-126.7713
2002-040-0001.ctd,48.65333,-123.509
2002-040-0008.ctd,50.71617,-125.699
2002-040-0011.ctd,50.6915,-125.8335
2002-040-0012.ctd,50.679,-125.926
2002-040-0015.ctd,50.679,-125.9688
2002-040-0017.ctd,50.67833,-126.0212
2002-040-0020.ctd,50.66917,-126.0637
2002-040-0021.ctd,50.6665,-126.1013
2002-040-0025.ctd,50.65467,-126.2107
2002-040-0026.ctd,50.63783,-126.3505
2002-040-0029.ctd,50.6355,-126.4973
2002-040-0030.ctd,51.04284,-125.5645
2002-040-0033.ctd,50.97383,-125.5592
2002-040-0034.ctd,50.9115,-125.5435
2002-040-0037.ctd,50.87167,-125.6442
2002-040-0038.ctd,50.80467,-125.6248
2002-040-0040.ctd,50.75667,-125.6822
2002-040-0055.ctd,50.67883,-125.99
2002-041-0001.ctd,48.66567,-123.498
2002-041-0002.ctd,48.55133,-124.7145
2002-041-0003.ctd,48.50317,-124.733
2002-041-0004.ctd,48.425,-124.7565
2002-041-0005.ctd,48.41833,-124.5925
2002-041-0006.ctd,48.47083,-124.539
2002-041-0007.ctd,48.52267,-124.499
2002-041-0008.ctd,48.37033,-123.9907
2002-041-0009.ctd,48.3105,-124.0698
2002-041-0010.ctd,48.2495,-124.1115
2002-041-0011.ctd,48.2035,-123.7185
2002-041-0012.ctd,48.25983,-123.72
2002-041-0013.ctd,48.3195,-123.721
2002-041-0014.ctd,48.18333,-123.3153
2002-041-0015.ctd,48.23317,-123.2997
2002-041-0016.ctd,48.30667,-123.3003
2002-041-0017.ctd,48.38467,-123.3022
2002-041-0018.ctd,48.32233,-123.2345
2002-041-0019.ctd,48.26783,-123.1653
2002-041-0020.ctd,48.21483,-123.0938
2002-041-0021.ctd,48.24333,-122.9765
2002-041-0022.ctd,48.37967,-123.0425
2002-041-0023.ctd,48.48717,-123.1543
2002-041-0024.ctd,48.56533,-123.2137
2002-041-0025.ctd,48.6305,-123.2437
2002-041-0026.ctd,48.7175,-123.238
2002-041-0027.ctd,48.734,-123.1362
2002-041-0028.ctd,48.77283,-123.0273
2002-041-0029.ctd,48.7775,-122.8572
2002-041-0030.ctd,48.96167,-122.9353
2002-041-0031.ctd,48.9165,-122.9938
2002-041-0032.ctd,48.8615,-123.0537
2002-041-0033.ctd,48.822,-123.1022
2002-041-0034.ctd,48.8575,-123.1798
2002-041-0035.ctd,48.89817,-123.139
2002-041-0036.ctd,48.94617,-123.1002
2002-041-0041.ctd,49.055,-123.3727
2002-041-0042.ctd,49.0275,-123.4398
2002-041-0043.ctd,49.00383,-123.5022
2002-041-0044.ctd,49.14417,-123.6125
2002-041-0045.ctd,49.1635,-123.5482
2002-041-0046.ctd,49.20117,-123.4395
2002-041-0047.ctd,49.2255,-123.3445
2002-041-0048.ctd,49.23833,-123.8457
2002-041-0049.ctd,49.31816,-123.801
2002-041-0050.ctd,49.40083,-123.7557
2002-041-0051.ctd,49.50617,-124.0985
2002-041-0052.ctd,49.4625,-124.1247
2002-041-0053.ctd,49.40167,-124.1545
2002-041-0054.ctd,49.33833,-124.2007
2002-041-0055.ctd,49.40867,-124.3688
2002-041-0056.ctd,49.44367,-124.338
2002-041-0057.ctd,49.45683,-124.5147
2002-041-0058.ctd,49.5105,-124.4628
2002-041-0059.ctd,49.5735,-124.4037
2002-041-0060.ctd,49.655,-124.5502
2002-041-0061.ctd,49.5915,-124.6372
2002-041-0062.ctd,49.67833,-124.7885
2002-041-0063.ctd,49.70667,-124.7232
2002-041-0064.ctd,49.72683,-124.6802
2002-041-0065.ctd,49.859,-125.0265
2002-041-0066.ctd,49.88367,-124.9925
2002-041-0067.ctd,49.92167,-124.9207
2002-041-0068.ctd,49.98667,-124.9812
2002-041-0069.ctd,49.98067,-125.073
2002-041-0070.ctd,49.9615,-125.1468
2002-041-0071.ctd,50.03316,-125.2257
2002-041-0072.ctd,50.0195,-124.8815
2002-041-0073.ctd,49.78683,-124.5385
2002-041-0074.ctd,49.66967,-124.2712
2002-041-0075.ctd,49.16383,-123.5438
2002-099-0001.ctd,49.32882,-124.086
2002-099-0002.ctd,49.30393,-123.9805
2002-099-0003.ctd,49.29408,-123.9539
2002-099-0004.ctd,49.29408,-123.9539
2002-099-0005.ctd,49.32675,-124.0792
2002-099-0006.ctd,49.2913,-123.8505
2002-099-0007.ctd,49.2913,-123.8505
2002-099-0008.ctd,49.31909,-123.9273
2002-099-0009.ctd,49.32802,-124.0534
2002-099-0010.ctd,49.29197,-123.9517
2002-099-0011.ctd,49.32802,-124.0534
2002-099-0012.ctd,49.32273,-123.9128
2002-099-0013.ctd,49.30507,-123.9182
2002-099-0014.ctd,49.32802,-124.0534
2002-099-0015.ctd,49.32882,-124.086
2002-099-0016.ctd,49.28439,-123.8041
2002-099-0017.ctd,49.28492,-123.8046
2002-099-0018.ctd,49.31985,-123.9367
2002-099-0019.ctd,49.32675,-124.0792
2002-099-0020.ctd,49.31845,-123.9437
2002-099-0021.ctd,49.3271,-124.0819
2002-099-0022.ctd,49.31909,-123.9273
2002-099-0023.ctd,49.31985,-123.9367
2002-099-0024.ctd,49.31723,-123.9342
2002-099-0025.ctd,49.31723,-123.9342
2002-099-0026.ctd,49.32675,-124.0792
2002-099-0027.ctd,49.32882,-124.086
2002-099-0028.ctd,49.32802,-124.0534
2002-099-0029.ctd,49.30247,-123.9514
2002-099-0030.ctd,49.32882,-124.086
2002-099-0031.ctd,49.30507,-123.9182
2002-099-0032.ctd,49.30507,-123.9182
2002-099-0033.ctd,49.30507,-123.9182
2002-099-0034.ctd,49.30507,-123.9182
2002-099-0035.ctd,49.30507,-123.9182
2002-099-0036.ctd,49.3261,-123.9496
2002-099-0037.ctd,49.28105,-123.8635
2002-099-0038.ctd,49.33757,-123.9674
2002-099-0039.ctd,49.33757,-123.9674
2002-099-0040.ctd,49.32882,-124.086
2002-099-0041.ctd,49.32882,-124.086
2002-099-0042.ctd,49.32882,-124.086
2002-099-0043.ctd,49.32882,-124.086
2002-099-0044.ctd,49.32882,-124.086
2002-099-0045.ctd,49.32882,-124.086
2002-099-0046.ctd,49.32882,-124.086
2002-099-0047.ctd,49.32882,-124.086
2002-099-0048.ctd,49.32882,-124.086
2002-099-0049.ctd,49.32882,-124.086
2002-099-0050.ctd,49.32882,-124.086
2002-099-0051.ctd,49.32882,-124.086
2002-099-0052.ctd,49.32882,-124.086
2002-099-0053.ctd,49.32882,-124.086
2002-099-0054.ctd,49.32882,-124.086
2002-099-0055.ctd,49.32882,-124.086
2002-099-0056.ctd,49.32882,-124.086
2002-099-0057.ctd,49.32882,-124.086
2002-099-0058.ctd,49.32882,-124.086
2002-099-0059.ctd,49.32882,-124.086
2002-099-0060.ctd,49.32882,-124.086
2002-099-0061.ctd,49.32882,-124.086
2002-099-0062.ctd,49.32882,-124.086
2002-099-0063.ctd,49.32882,-124.086
2002-099-0064.ctd,49.32882,-124.086
2002-099-0065.ctd,49.32882,-124.086
2002-099-0066.ctd,49.32882,-124.086
2002-099-0067.ctd,49.32882,-124.086
2002-099-0068.ctd,49.32882,-124.086
2002-099-0069.ctd,49.32882,-124.086
2002-099-0070.ctd,49.32882,-124.086
2002-099-0071.ctd,49.32882,-124.086
2003-001-0001.ctd,48.59383,-123.5002
2003-001-0003.ctd,41.0,-125.9997
2003-001-0004.ctd,41.4995,-129.0002
2003-001-0007.ctd,41.99967,-132.0003
2003-001-0009.ctd,42.49967,-135.0018
2003-001-0011.ctd,42.9995,-138.0005
2003-001-0012.ctd,50.11583,-145.4967
2003-001-0016.ctd,50.003,-144.992
2003-001-0017.ctd,50.027,-144.9663
2003-001-0020.ctd,50.00117,-144.2993
2003-001-0021.ctd,50.00033,-143.6067
2003-001-0022.ctd,49.836,-142.6675
2003-001-0023.ctd,49.767,-141.6675
2003-001-0024.ctd,49.70016,-140.6668
2003-001-0025.ctd,49.63334,-139.6668
2003-001-0028.ctd,49.56633,-138.6643
2003-001-0030.ctd,49.50017,-137.6667
2003-001-0031.ctd,49.43317,-136.6672
2003-001-0032.ctd,49.32133,-135.6635
2003-001-0034.ctd,49.28316,-134.666
2003-001-0036.ctd,49.19967,-133.6662
2003-001-0037.ctd,49.12366,-132.6675
2003-001-0038.ctd,49.0425,-131.6648
2003-001-0040.ctd,48.9695,-130.6663
2003-001-0042.ctd,48.93383,-130.1662
2003-001-0043.ctd,48.8935,-129.6663
2003-001-0044.ctd,48.85667,-129.1665
2003-001-0046.ctd,48.817,-128.6672
2003-001-0047.ctd,48.777,-128.1672
2003-001-0048.ctd,48.7435,-127.6668
